port_file	original	port	what_differs
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5232	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1256	willBeRemoveSources clear moved from AFTER removal (:5232) to BEFORE the removal helper
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5244	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1347	ctor gains `causeEffectSourceId`; `.Clone()` becomes null-guarded copy
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5255	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1357	IsTrashed `TrashedLinkCards.Contains` becomes `.Any(InstanceId==)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5268	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1377	guard `_cardEffect != null && ...` becomes `_causeEffectSourceId is {} causeId && !causeId.IsEmpty && ...`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5276	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1460	`willBeRemoveSources` flag becomes metadata via WillBeRemoveSourcesKey/Set/ReadWillBeRemoveSources
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5354	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1505	ctor `Hashtable hashtable` replaced by `causeEffectSourceId` + `cardEffect`; the run-time `GetCardEffectFromHashtable(_hashtable)` (:5377) indirection dropped
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5379	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1536	CanNotBeAffected gate `CardEffect != null && ...` becomes `_causeEffectSourceId is {IsEmpty:false} && ...`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5404	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1562	`AddLibraryBottomCards(_cardSources)` batch call becomes per-card loop of `Permanent.PlaySpecificSourceAsync(..., ChoiceZone.Library, ...)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5414	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1596	ctor `(Player, ref List<SkillInfo>, ICardEffect)` becomes `(EngineContext, HeadlessPlayerId, List<SkillInfo>?, ICardEffect?)` — `ref` and `Player` substituted
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5435	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1617	"hashtable ""Player"" value built via `new Player(_context, _playerId)` instead of the passed Player"
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5466	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1669	`_player` field type `Player` becomes `HeadlessPlayerId` (from source.Owner)
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5494	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1690	face-up test `!_cardSource.IsFlipped` becomes `SecurityFaceState.IsFaceUpInSecurity(context, InstanceId)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5529	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1740	entry guard `!_player.SecurityCards.Contains(_cardSource) || !_cardSource.IsFlipped` becomes `!zones.GetCards(_player,Security).Contains(InstanceId) || IsFaceUpInSecurity(...)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5532	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1747	`_cardSource.SetFace()` becomes `SecurityFaceState.Stamp(repo, InstanceId, faceUp:true)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5560	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1794	ctor `Hashtable hashtable` replaced by `(ICardEffect? cardEffect, bool isBlock)`; the `IsAttack` extraction (read at :5583, never used) is dropped
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5568	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1805	IsSuspended `SuspendedPermanents.Contains` becomes `.Any(InstanceId==)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5603	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1833	PermanentCondition gate `CardEffect != null` becomes `_causeEffectSourceId is {IsEmpty:false}`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5618	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1854	`permanent.IsSuspended = true` property set becomes SetIsSuspended metadata write (Permanent.IsSuspendedKey)
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5620	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1857	`permanent.DPWhenSuspended = permanent.DP` becomes SetDpWhenSuspended metadata write under new DpWhenSuspendedKey
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5663	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1929	ctor derives `_causeEffectSourceId = cardEffect?.EffectSourceCard?.InstanceId`; permanents null-guarded
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5679	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1958	`permanent.CanUnsuspend` property becomes `CardEffectCommons.CanUnsuspend(permanent)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5680	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1960	CanNotBeAffected gate `_cardEffect == null || ...` becomes `_causeEffectSourceId is not {IsEmpty:false} || ...`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5700	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:1988	cut-in push/drain uses `AutoProcessing.ForCutIn(context)` instead of shared `autoProcessing_CutIn`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5734	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2005	`permanent.IsSuspended = false` property set becomes SetIsSuspended metadata write
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5769	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2064	ctor derives `_causeEffectSourceId` from cardEffect
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5790	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2078	`cardSource.Owner.LibraryCards.Contains(cardSource)` becomes `zones.GetCards(Owner,Library).Contains(InstanceId)`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5800	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2094	`AddTrashCard(cardSource)` becomes `ZoneMover.TrashCardAsync(Owner, InstanceId, discardBatchId, causeId)` with a shared NextDiscardBatchId
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5845	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2167	`cardSource.Owner.AddMemory(-cardSource.OverflowMemory, null)` becomes `context.MemoryController.Add(MemoryDelta(overflow, owner, turnPlayer))` deriving a turn-player-relative sign (single-signed gauge)
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5837	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2145	added `if (_cardSources.Count == 0) return;` early-out (needed for `_cardSources[0].Context`)
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5839	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2178	`IsACE`/`OverflowMemory`/`IsFlipped` properties become metadata reads via IsAceKey/OverflowMemoryKey/IsFlippedKey (ReadBool/ReadInt)
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5840	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2159	OrderBy turn-player key adds `turnPlayer is {} tp && ...` null-fallback (all-equal ordering) absent from original which always has a TurnPlayer
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5867	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2732	ctor gains `causeEffectSourceId`; `_cardEffect` demoted to optional
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5882	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2753	two guards `_cardEffect==null` + `_cardEffect.EffectSourceCard==null` collapsed into one `_causeEffectSourceId is not {IsEmpty:false}`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5889	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2766	`_permanent.StackCards.Count` becomes `_permanent.DigivolutionCards.Count + 1` (no StackCards property on mirror Permanent)
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5930	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2777	loop rebuilds `new Permanent(...)` each iteration; `RemoveFromAllArea`+`AddTrashCard(IsToken)` replaced by `ArmorPurgeTopAsync`
CardController	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/CardController.cs:5940	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardController.cs:2798	`_permanent.TopCard.SetChangedLocationTime()` dropped (design item MIG3-LOCATIONTIME)
CardEffectCommons	DCGO/Assets/Scripts/Script/CardEffectCommons.cs:424	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:671	drops the `card1.Owner.brainStormObject.CloseBrainstrorm(card1)` call before adding the card to hand
CardEffectCommons	ABSENT	src/HeadlessDCGO.Engine/Assets/Scripts/Script/CardEffectCommons.cs:1073	TokenSpec record and TokenSpecs table re-encode the AS-IS CEntity_Base token data as a new type with no AS-IS name, since CEntity_Base has no headless mirror
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:9	ABSENT	Original ctor Permanent(List<CardSource>) plus SetCardSources bulk-seed a per-instance under-card list via Clone+AddCardSource loop; the port Permanent is a transient view over DigivolutionStack state with no per-instance list and no SetCardSources method (its ctors take EngineContext/HeadlessEntityId).
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:45	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:1719	oldIsTapped_playCard is a plain bool auto-property in the original but is backed by an OldIsTappedPlayCardStore dictionary keyed by InstanceId in the port (identical get/set and default-false semantics).
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:33	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:124	PermanentFrame resolves the slot from the fixed TopCard.Owner.FieldPermanents array and returns a pre-built fieldCardFrames[index]; the port uses new Player(_context,OwnerId).GetFieldPermanents() list index and constructs new FieldCardFrame(...) on demand (no slot/frame arrays in mirror Player).
Permanent	Permanent.cs:548	Permanent.cs:437	DP fold's face-up-security gate uses !cardSource.IsFlipped in original but SecurityFaceState.IsFaceUpInSecurity(_context, InstanceId) in port [Headless.Runtime.SecurityFaceState]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:339	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:209	GetDP player enumeration GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer becomes new GameContext(_context).Players_ForTurnPlayer
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:379	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:253	GetDP face-up security gate !cardSource.IsFlipped becomes !SecurityFaceState.IsFaceUpInSecurity(_context, InstanceId) [Headless.Runtime.SecurityFaceState]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:499	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:388	DP getter opens an AmbientMatchContext.Scope for the fold with no original counterpart [AmbientMatchContext.Enter]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:513	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:400	DP getter player enumeration GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer becomes new GameContext(_context).Players_ForTurnPlayer
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:548	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:437	DP getter face-up security gate !cardSource.IsFlipped becomes !SecurityFaceState.IsFaceUpInSecurity(_context, InstanceId) [Headless.Runtime.SecurityFaceState]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:670	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:2510	LinkedDP plain { get; set; } auto-property becomes CardInstanceRepository metadata-backed get/set on LinkedDpKey [CardInstanceRepository metadata / LinkedDpKey]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:746	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:751	CannotReturnToHand player enumeration GManager.instance.turnStateMachine.gameContext.Players becomes new GameContext(_context).Players
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:787	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:798	CannotReturnToLibrary player enumeration GManager.instance.turnStateMachine.gameContext.Players becomes new GameContext(_context).Players
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:2402	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:876	HasBlocker collision short-circuit GManager.instance.attackProcess becomes AttackProcess.For(_context) (ActiveAttack and AttackingPermanent)
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:2420	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:894	HasBlocker player enumeration GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer becomes new GameContext(_context).Players_ForTurnPlayer
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:2490	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:967	HasJamming player enumeration GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer becomes new GameContext(_context).Players_ForTurnPlayer
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:2544	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:1024	HasIceclad player enumeration GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer becomes new GameContext(_context).Players_ForTurnPlayer
Permanent	Permanent.cs:672	Permanent.cs:2534	"Boosts is a plain List<DPBoost> field in original but a computed read-only view over id->dp instance metadata in port [CardInstanceRepository metadata key DpBoostsKey ""dpBoosts""]"
Permanent	Permanent.cs:705	Permanent.cs:2634	ImmuneFromDPMinus body identical except the roster source GManager.instance.turnStateMachine.gameContext.Players is swapped for new GameContext(_context).Players
Permanent	Permanent.cs:746	Permanent.cs:751	CannotReturnToHand identical incl. nested player-loop quirk except roster source swap [new GameContext(_context).Players]
Permanent	Permanent.cs:787	Permanent.cs:798	CannotReturnToLibrary identical incl. nested player-loop quirk except roster source swap [new GameContext(_context).Players]
Permanent	Permanent.cs:828	Permanent.cs:3170	ImmuneFromDeDigivolve body identical except roster source swap [new GameContext(_context).Players]
Permanent	Permanent.cs:855	Permanent.cs:3204	ImmuneFromStackTrashing body identical except roster source swap [new GameContext(_context).Players]
Permanent	Permanent.cs:2621	Permanent.cs:1105	HasReboot (representative of all Has* scan members) sources players via new GameContext(_context).Players_ForTurnPlayer instead of GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer; tiers/conditions otherwise identical.
Permanent	Permanent.cs:2712	Permanent.cs:1200	HasRush body identical except turn-order roster source swap [new GameContext(_context).Players_ForTurnPlayer]
Permanent	Permanent.cs:2986	Permanent.cs:1488	HasAlliance body identical except turn-order roster source swap [new GameContext(_context).Players_ForTurnPlayer]
Permanent	Permanent.cs:3047	Permanent.cs:1552	HasCollision body identical except turn-order roster source swap [new GameContext(_context).Players_ForTurnPlayer]
Permanent	Permanent.cs:1956	Permanent.cs:1695	"IsSuspended AS-IS public mutable field becomes a metadata-backed property (IsSuspendedKey ""isSuspended"" via CardInstanceRepository.Metadata) [CardInstanceRecord.Metadata IsSuspendedKey]"
Permanent	Permanent.cs:880	Permanent.cs:2064	AS-IS cardSources is a live list where AddLinkCard Insert(1,...) interleaves newest link directly under the top; port getter reconstructs [TopCard]+DigivolutionCards+LinkedCards so links always sort AFTER all digivolution sources [link cards live in a separate LinkedCardIds instance-metadata list, not the single ordered cardSources list]
Permanent	Permanent.cs:1344	Permanent.cs:4116	AS-IS RemoveLinkedCard(removeCount>0) runs SelectCardEffect.Activate() synchronously (owner picks and cards are trashed before return); port RequestChoice PARKS the choice and returns immediately, so callers (AddLinkCard overflow) attach before the trims resolve [IChoiceController async park; no synchronous SelectCardEffect coroutine primitive]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1352	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:107	Port TopCard is `new CardSource(_context, InstanceId, OwnerId)` — the mirror Permanent is keyed on the top-card InstanceId itself, dropping AS-IS `cardSources.First(not-in-LinkedCards)` selection and the empty-permanent null return [CardSource/InstanceId identity model]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1575	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:2226	The 9 duration buckets (UntilOwnerTurnEnd/OwnerDrawPhase/EachTurnEnd/OpponentTurnEnd/EndBattle/EndAttack/OwnerTurnStart/NextUntap + PermanentEffects) are plain settable List fields AS-IS but delegating properties in port; get returns the live backing list (Add persists) and set replaces it, semantics match [PermanentEffectListStore/PermanentEffectLists, ConditionalWeakTable keyed by EngineContext+InstanceId, port 5866-5889]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1644	ABSENT	ShowingPermanentCard (Unity UI type FieldPermanentCard) has no port counterpart — grep of whole port file finds neither ShowingPermanentCard nor FieldPermanentCard [no headless UI layer]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1640	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:3288	EnterFieldTurnCount is a plain `{get;set;}=-1` int AS-IS but a property over a boolean metadata flag in port; get returns current TurnNumber when entered-this-turn else -1, set stamps value==currentTurn, preserving all AS-IS `==TurnCount` reads [EnteredThisTurn / ZoneMoveMetadataKeys.EnteredThisTurnKey]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1728	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:2730	InvertSecutiryValue clamp uses Unity `Mathf.Clamp(Invert,-1,1)` AS-IS vs `Math.Clamp(Invert,-1,1)` in port; otherwise verbatim [System.Math replaces UnityEngine.Mathf]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1822	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:2847	Strike_AllowMinus seeds `int Strike = 1` (literal constant) AS-IS vs `int Strike = ReadSubstrateStrikeSeed()` in port (defaults to 1 when the strike metadata key is unset, production never writes it); rest of body verbatim [ReadSubstrateStrikeSeed / SecurityResolver.StrikeKey]
Permanent	/home/hg/git/headlessDCGO/DCGO/Assets/Scripts/Script/Permanent.cs:1650	/home/hg/git/headlessDCGO/src/HeadlessDCGO.Engine/Assets/Scripts/Script/Permanent.cs:3137	CanSelectBySkill/InvertSecutiryValue/SecurityAttackChanges/Strike_AllowMinus swap AS-IS `GManager.instance.turnStateMachine.gameContext.Players[_ForTurnPlayer]` for `new GameContext(_context).Players[_ForTurnPlayer]`; scan scope/interface/gate order verbatim [new GameContext(_context) replaces GManager.instance.turnStateMachine.gameContext]
Permanent	Permanent.cs:2055	Permanent.cs:3407	CanMove breeding outer test changes from TopCard.PermanentOfThisCard().PermanentFrame.isBreedingAreaFrame() to GetBreedingAreaPermanents().Contains(this), making the nested !Contains(this) guard tautologically unreachable (behaviour-equivalent under frame→membership map) [Player.GetBreedingAreaPermanents membership; frame model absent RD-P6C1-1]
Permanent	Permanent.cs:2145	Permanent.cs:3502	CanBlock frame check `if(PermanentFrame!=null){if(!IsBattleAreaFrame())return false;}` becomes unconditional `if(!IsPermanentExistsOnBattleArea(this))return false;` (null-frame no longer skips the check) [CardEffectCommons.IsPermanentExistsOnBattleArea; frame model absent RD-P6C1-1]
Permanent	Permanent.cs:2236	Permanent.cs:3593	CanAttackTargetDigimon frame check adapted the same way as CanBlock (PermanentFrame!=null gate → unconditional IsPermanentExistsOnBattleArea) [CardEffectCommons.IsPermanentExistsOnBattleArea; frame model absent RD-P6C1-1]
Permanent	Permanent.cs:2244	Permanent.cs:3599	CanAttackTargetDigimon summoning-sickness test EnterFieldTurnCount==TurnCount replaced by EnteredThisTurn boolean substrate flag [MatchStateMutationSink.EnteredThisTurnKey / EnteredThisTurn]
Permanent	Permanent.cs:1728	Permanent.cs:2730	InvertSecutiryValue clamp uses Math.Clamp instead of Unity Mathf.Clamp (same [-1,1] result) [System.Math.Clamp for UnityEngine.Mathf.Clamp]
Permanent	Permanent.cs:1041	Permanent.cs:3011	LinkedCards AS-IS public mutable List<CardSource> field becomes a computed getter reading linked-card ids from CardInstanceRepository metadata (ReadLinkedCardIds) [CardInstanceRecord.Metadata linked-card ids]
Permanent	Permanent.cs:896	Permanent.cs:3037	LinkedMax AS-IS inline live IChangeLinkMaxEffect scan over Players_ForTurnPlayer replaced by substrate base ReadLinkedMax folded via NewModelContinuousScan.FoldLinkedMax [NewModelContinuousScan.FoldLinkedMax + ReadLinkedMax metadata base]
Permanent	Permanent.cs:3694	Permanent.cs:3058	IsPlaceToTrashDueToNotHavingDP AS-IS auto-property {get;set;}=true becomes a metadata-backed get/set (PlaceToTrashDueToNoDpKey), default-true / false-opt-out semantics preserved [CardInstanceRecord.Metadata PlaceToTrashDueToNoDpKey]
Permanent	Permanent.cs:3946	Permanent.cs:3077	IsPlayedOptionPermanent AS-IS auto-property {get;set;}=false becomes a getter-ONLY metadata read (IsPlayedOptionPermanentKey); the AS-IS setter is dropped, writes relocated to CardEffectCommons metadata stamping [CardEffectCommons.IsPlayedOptionPermanentKey metadata; setter relocated]
Permanent	Permanent.cs:3182	ABSENT	Permanent.battle (IBattle) field absent in port; current-battle tracking / enemyPermanent lookup relocated to service CardEffectCommons.CurrentBattleOpponent(card) (IBattle type itself exists as a mirror in CardController.cs).
Permanent	Permanent.cs:1640	Permanent.cs:3288	Plain settable int (=-1) replaced by a derived property over the enteredThisTurn boolean metadata flag; getter returns current TurnNumber when set else -1, so ==TurnCount reads reduce to the flag; turn-boundary expiry via TurnFlowPump.ExpireEnteredThisTurnFlags matches AS-IS auto-expiry, no off-by-one [ZoneMoveMetadataKeys.EnteredThisTurnKey + TurnFlowPump.ExpireEnteredThisTurnFlags]
Permanent	Permanent.cs:3241	Permanent.cs:3742	CanBeDestroyedByBattle player-order source translated to new GameContext(_context).Players_ForTurnPlayer; all three tiers (field permanents, faceup security, player effects) and negation logic identical [GameContext.Players_ForTurnPlayer]
Permanent	Permanent.cs:3324	Permanent.cs:3828	CanBeDestroyedBySkill player-order source translated to new GameContext(_context).Players_ForTurnPlayer; CanNotBeAffected/CanBeDestroyed guards and both scan tiers identical [GameContext.Players_ForTurnPlayer]
Permanent	Permanent.cs:3372	Permanent.cs:3879	CanBeRemoved player-order source translated to new GameContext(_context).Players_ForTurnPlayer; both ICanNotBeRemovedEffect tiers identical [GameContext.Players_ForTurnPlayer]
Permanent	Permanent.cs:3799	Permanent.cs:3932	CanSubstituteForDigiXrosCondition player-order source translated to new GameContext(_context).Players_ForTurnPlayer; ICanSelectDigiXrosEffect scan identical [GameContext.Players_ForTurnPlayer]
Permanent	Permanent.cs:3846	Permanent.cs:3983	CanSubstituteForAssemblyCondition player-order source translated to new GameContext(_context).Players_ForTurnPlayer; ICanSelectAssemblyEffect scan identical [GameContext.Players_ForTurnPlayer]
Permanent	Permanent.cs:3186	Permanent.cs:3085	CanBeDestroyed body is logic-identical; only the turn-player enumeration source changed (GManager.instance.turnStateMachine.gameContext.Players_ForTurnPlayer -> new GameContext(_context).Players_ForTurnPlayer).
Permanent	Permanent.cs:3438	Permanent.cs:624	IsDigimon body is logic-identical (TopCard flip/print check, then ITreatAsDigimonEffect over TopCard, then field permanents via EffectList_Added, then players); only the Players_ForTurnPlayer source changed [GameContext(_context).Players_ForTurnPlayer]
Permanent	Permanent.cs:3434	Permanent.cs:1774	"willBeRemoveField is a plain auto-property bool field in AS-IS; the port backs it with CardInstanceRepository instance-metadata (""willBeRemoveField"") get/set (the IsBeingRevealed store pattern) [CardInstanceRepository metadata willBeRemoveField]"
Permanent	Permanent.cs:1041	Permanent.cs:4945	"AS-IS holds link cards in a live List<CardSource> LinkedCards field on the Permanent; the port has no such field and reads them via static ReadLinkedCardIds off the host top card's ""linkedCardIds"" instance metadata (newest-first, preserving Insert(0,...) order) [LinkedCardIdsKey host metadata replacing List<CardSource> LinkedCards]"
